Date,Open,High,Low,Close,Adj Close,Volume
2012-04-12,33.250000,34.209999,32.000000,34.000000,28.754124,654700
2012-04-13,34.000000,37.450001,33.910000,37.000000,31.291254,1685000
2012-04-16,37.000000,37.000000,35.990002,36.549999,30.910671,550200
2012-04-17,36.400002,36.750000,36.000000,36.000000,30.445547,179600
2012-04-18,36.000000,36.439999,34.500000,36.000000,30.445547,207100
2012-04-19,36.000000,37.220001,35.799999,36.000000,30.445547,598100
2012-04-20,36.099998,37.000000,36.099998,36.320000,30.716171,149700
2012-04-23,36.240002,36.240002,35.419998,35.680000,30.174919,95700
2012-04-24,36.000000,36.000000,34.680000,34.750000,29.388403,124500
2012-04-25,34.799999,35.500000,34.500000,34.750000,29.388403,266200
2012-04-26,34.610001,34.990002,34.439999,34.950001,29.557552,183900
2012-04-27,35.250000,35.250000,33.970001,34.110001,28.847158,536000
2012-04-30,34.340000,34.900002,34.000000,34.049999,28.796404,4105700
2012-05-01,33.740002,34.099998,32.580002,32.759998,27.705439,6878600
2012-05-02,32.599998,32.669998,31.629999,32.000000,27.062702,11287600
2012-05-03,31.930000,31.980000,31.049999,31.389999,26.546822,11800000
2012-05-04,30.850000,31.090000,30.120001,30.160000,25.506599,10881000
2012-05-07,30.100000,30.549999,29.250000,29.350000,24.821573,12257200
2012-05-08,29.090000,30.410000,28.750000,30.100000,25.455856,14601300
2012-05-09,29.809999,32.889999,29.730000,32.490002,27.477104,13990000
2012-05-10,33.049999,33.349998,31.520000,32.480000,27.468641,8862000
2012-05-11,31.730000,32.150002,31.400000,31.830000,26.918930,4460100
2012-05-14,31.190001,31.580000,30.770000,31.320000,26.487617,6398200
2012-05-15,31.350000,32.320000,31.059999,31.670000,26.783623,6362800
2012-05-16,31.459999,32.389999,31.250000,32.099998,27.147274,6118600
2012-05-17,31.889999,32.000000,31.200001,31.260000,26.436874,5850500
2012-05-18,31.430000,31.690001,30.990000,31.379999,26.538361,7940800
2012-05-21,31.230000,32.340000,30.950001,32.189999,27.223385,5480100
2012-05-22,31.879999,32.270000,31.330000,31.629999,26.749792,5415000
2012-05-23,31.350000,31.490000,30.879999,31.410000,26.563738,5268900
2012-05-24,31.420000,31.440001,30.750000,31.129999,26.326939,4210400
2012-05-25,31.010000,31.410000,30.830000,31.299999,26.470705,3217900
2012-05-29,31.280001,31.719999,30.860001,31.010000,26.225454,3979600
2012-05-30,30.790001,30.830000,30.180000,30.440001,25.743397,6000600
2012-05-31,30.260000,30.350000,29.719999,30.030001,25.396662,8098000
2012-06-01,29.500000,30.170000,29.379999,29.920000,25.303621,5701700
2012-06-04,29.299999,30.190001,29.250000,29.530001,24.973803,4844900
2012-06-05,29.370001,30.100000,29.320000,29.900000,25.286716,4046500
2012-06-06,30.030001,32.000000,29.820000,31.530001,26.665216,8609400
2012-06-07,32.070000,32.750000,31.740000,31.830000,26.918930,7694300
2012-06-08,31.660000,32.349998,31.510000,32.119999,27.164192,4302100
2012-06-11,32.450001,33.049999,32.230000,32.599998,27.570129,5999000
2012-06-12,32.560001,33.740002,32.490002,33.490002,28.322811,6809900
2012-06-13,33.270000,33.490002,32.540001,32.770000,27.713894,2876200
2012-06-14,32.770000,33.639999,32.310001,33.529999,28.356634,4460000
2012-06-15,33.599998,34.910000,33.380001,34.900002,29.515261,9892400
2012-06-18,34.380001,34.500000,33.830002,33.860001,28.635727,4254400
2012-06-19,34.060001,34.529999,33.730000,33.860001,28.635727,4873500
2012-06-20,33.790001,34.849998,33.480000,34.660000,29.312294,4628400
2012-06-21,34.700001,34.759998,33.060001,33.480000,28.314354,3489900
2012-06-22,33.650002,34.709999,33.029999,34.160000,28.889442,4359500
